4124093753690.1518554688,982338140641.7009277344,-4404881604073.1835937500,-1057766061969.8504638672,-1450272796966.4328613281,764569973466.2946777344,288840398822.6639404297,-2872879417417.4941406250,6190335015211.7587890625,2254007585254.8662109375,5215495914099.2148437500,4054678607771.5336914062,3416685853434.1162109375,12564428249659.0468750000
4124093753690.0546875000,982338140642.2415771484,-4404881604073.6123046875,-1057766061968.8079833984,-1450272796966.4414062500,764569973467.0804443359,288840398823.7298583984,-2872879417417.4692382812,6190335015210.4414062500,2254007585254.6235351562,5215495914099.1630859375,4054678607774.1347656250,3416685853434.4072265625,12564428249657.9433593750
-4817433775586.5927734375,7726966059278.7177734375,7029307448241.9667968750,4110582898752.0395507812,10300039292206.0312500000,13635981736506.1875000000,-6889993709018.8105468750,4192377927471.4599609375,1767412559496.6101074219,11744804437918.2910156250,16861174875585.8164062500,8110627260237.0576171875,5552709611455.0791015625,-1165614155114.7575683594
-1850736575661.5112304688,2968505509564.5029296875,2700482664018.0249023438,1579182293393.1870117188,3957015360633.7387695312,5238600325485.8828125000,-2646961838473.6953125000,1610605880808.4250488281,678995336627.5377197266,4512057697063.9179687500,6477638200031.1445312500,3115898468212.3691406250,2133211010397.4553222656,-447799565177.0140991211
0.8074182868,0.3860540986,0.0225631688,-0.0486610234,1.7595986128,-0.3871644139,0.7855580449,-0.1203735992,-0.8430972099,-0.6257846951,-1.6167294979,1.2734633684,-0.5584722161,-0.0065531363
-0.8642219901,0.1700806022,1.1623836756,-1.9258960485,-0.8647253513,0.7887760997,1.0714162588,-0.0120477015,1.0295153856,-1.8046634197,0.2345209718,0.3156221509,1.0306419134,-1.2826188803
0.5304023623,0.2734875977,-3.2803888321,-1.5732201338,-1.1966372728,1.0895379782,-0.2674051821,-0.5665047765,-1.7248346806,-1.8062106371,2.3832032681,0.8296166062,-0.4685872197,-0.3308514059
0.0942043886,-0.9897673130,0.2761523426,-0.1108160615,0.1757500321,-1.6865564585,-1.6037039757,-0.5532969236,0.5206968784,-0.1447381526,1.1834056377,-0.9039148688,1.9464248419,-0.3393049836
-439405785415.2727050781,704788845745.8155517578,641154295854.5447998047,374932794361.7875366211,939482941710.6889648438,1243759549987.9975585938,-628447268450.3957519531,382393448832.2700195312,161208506443.6607971191,1071262265134.6861572266,1537934538254.0546875000,739783193190.8509521484,506471462123.7183837891,-106317518240.7348327637
2.3525333405,-0.2505623400,0.6954005957,-0.3501605988,-1.6792125702,1.1628880501,1.0601118803,-0.9933223128,-1.0968844891,0.8323593140,0.2541067898,0.6666011810,-1.6932142973,0.2783323526
0.5083260536,0.6872205138,0.1439184248,-1.7850080729,0.6356917620,-0.5428729653,-0.0364860557,0.0719969869,1.2934182882,0.5766664147,0.8497390151,0.2773187160,1.7196419239,-0.6376876831
-417841218966.1329956055,670200166214.5305175781,609688587220.8254394531,356532346700.9597167969,893376260838.8380126953,1182719990769.3513183594,-597605178227.1840820312,363626857200.2503051758,153296932077.2942199707,1018688295775.4227294922,1462457854415.3896484375,703477108119.6193847656,481615536549.4720458984,-101099810004.1524200439
-1.5101861954,-0.4075417221,0.0160232708,1.7485983372,1.0621838570,-1.0646970272,-0.9747390747,-1.8912636042,-0.2330128700,-0.5915295482,1.9137790203,-0.9918032289,0.4493593574,-0.9440730214
-0.3167801201,0.9895192385,0.3703961372,0.9433187842,-0.9175580740,2.1254303455,-0.1760606766,-1.8028054237,1.0893187523,-0.9917692542,-0.2443325669,1.1004420519,-0.3631199598,0.7209273577
-0.6164255142,-0.7526824474,-0.6709520817,-1.3924638033,0.4685487151,-0.0692957640,0.0109941680,-0.5647079349,1.2383273840,-0.6070317626,1.4756373167,0.4100067317,1.2066047192,0.3137811720
-4316404969877.8715820312,6923336418107.8095703125,6298236575279.1943359375,3683068886838.4477539062,9228801652886.7929687500,12217795215966.5078125000,-6173411918758.3681640625,3756356966117.2558593750,1583595895867.6408691406,10523306517046.0605468750,15107557762344.9648437500,7267095604368.6162109375,4975209723614.8398437500,-1044386485930.0379638672
-1.5058913231,-1.2904076576,-0.6378528476,-0.3990402222,-3.6358189583,0.3938275278,0.1077663749,0.8881902099,1.0198144913,-0.2141052783,1.2219564915,1.7541834116,-0.5971825719,-2.2846949100
8419417211258.1054687500,-1640672095125.0952148438,-1233404800956.6992187500,1361869890409.2260742188,1521729707273.8730468750,1227004459094.6669921875,-8755652201911.8496093750,-7723857507282.2324218750,-4867442855694.7978515625,-1744031750128.2033691406,10018592299719.1445312500,-7598490406940.8857421875,1833427002635.4040527344,-9039470469743.9453125000
1.2659597397,0.1550193876,1.2590888739,-0.1231702343,-0.8772365451,-1.0949777365,0.4227528274,0.6673024893,0.5285159945,0.5313318968,-0.2314245254,-2.0086724758,0.0230971184,-0.7655847669
-1.0253174305,-0.3049967289,0.2057927400,0.7360619307,-0.4824757278,0.2495338321,1.8197207451,-0.4687905610,-1.3666299582,-0.9325556159,1.9794319868,-0.2231038213,-1.9750688076,-0.2066558748
0.4552506804,-0.2507769763,2.4849498272,-1.2519057989,-0.1289785057,0.4623217285,-0.6910905242,-0.2758365571,0.3336030245,-0.0706385747,0.5921025872,0.0766282380,0.6928660870,-0.7433297634
9070885977697.6914062500,-1767622286464.4733886719,-1328841894053.4875488281,1467247219420.9472656250,1639476500237.5837402344,1321946313304.3637695312,-9433137804091.1640625000,-8321505990090.4267578125,-5244070704556.0908203125,-1878979595610.5048828125,10793800345976.8574218750,-8186438366761.9492187500,1975291979483.0585937500,-9738917061881.6953125000
2.9094569683,0.1461803764,-0.9490806460,-0.0539901257,1.1022924185,-1.2391999960,1.6978025436,-0.0609168261,1.1466937065,0.6508406997,-0.1714539975,1.7406268120,-0.5396341085,0.1940601766
637597197312.7401123047,-124247071181.4675445557,-93404973825.7864074707,103133554667.8535156250,115239638571.9016418457,92920279941.9983367920,-663060062769.4257812500,-584922896147.3023681641,-368608401862.4300537109,-132074433183.5503387451,758701726143.8654785156,-575428924081.2393798828,138844279721.4350585938,-684553442605.4768066406
3682660789814.2221679688,-717631475202.8574218750,-539492388188.3608398438,595683135827.0635986328,665605965954.2938232422,536692872801.6371459961,-3829730282296.2246093750,-3378422339038.5869140625,-2129023957545.9809570312,-762841082849.2961425781,4382141436345.5419921875,-3323586654670.5429687500,801942648068.5106201172,-3953872652268.5122070312
3673124128759.5341796875,-715773088418.6530761719,-538095312450.1282348633,594140547877.3802490234,663882305031.5985107422,535303046721.7393188477,-3819812768380.9453125000,-3369673537400.7758789062,-2123510612436.6574707031,-760865620741.3303222656,4370793392100.3911132812,-3314979856157.5683593750,799865928094.0177001953,-3943633657829.7949218750
870449030576.4803466797,-169622362078.6429138184,-127516666103.2546691895,140798145063.9216003418,157325396193.7590026855,126854960994.3513336182,-905210987883.9000244141,-798537964185.9550781250,-503224963059.4304809570,-180308293091.1243286133,1035781187249.1132812500,-785576773616.9422607422,189550501776.3894042969,-934553795100.2757568359
10145311766373.6582031250,-1976993121231.2412109375,-1486240190488.3461914062,1641039311482.5788574219,1833668758426.8830566406,1478527843899.7138671875,-10550471496716.3945312500,-9307169425652.6679687500,-5865218938194.7343750000,-2101540450072.9497070312,12072301418314.0742187500,-9156103349906.2656250000,2209260816504.2939453125,-10892469611301.7558593750
0.7701970935,0.2871544659,-1.5195257664,-0.4330366552,0.0318088382,0.8257495165,-2.1840250492,0.9668439627,0.0482684970,-1.4733847380,-0.1804380715,-0.2404431701,-0.1529667228,1.2587325573
-0.7779814005,-0.8974670768,1.0353971720,0.7242240906,0.6634159684,-0.6973918080,0.3769428134,0.4613079131,0.6980795860,2.0539085865,1.4764295816,0.1018986255,-0.6376145482,-0.4382389784
0.0082390802,-0.3948875368,-0.7019993663,0.5415498018,0.8088892698,1.4338277578,-0.1968737543,-1.4356299639,-0.3227533400,-0.5056892633,-1.1505994797,0.7037998438,0.1936603040,0.5277097225
-298958157682.4747924805,-4018677229068.0151367188,895095253573.1962890625,1119691490011.3674316406,2637023481574.5097656250,5978832844531.0214843750,275532342239.9446411133,-647600137753.7844238281,-1030173688984.1298828125,-2221357057485.1040039062,-3090971144224.8662109375,-2838003377102.9047851562,2928048597585.5195312500,-2020306533187.5668945312
-261683169519.8778076172,-3517616654899.3779296875,783492127437.5264892578,980085040204.8552246094,2308231587013.6791992188,5233374265209.5283203125,241178154096.7644653320,-566855435364.9953613281,-901728583626.2269287109,-1944391683255.4311523438,-2705579711178.3549804688,-2484152714168.9614257812,2562970829984.5581054688,-1768408733531.9885253906
-0.4356155396,-0.2030552030,0.7819233537,-0.5342426896,1.4855971336,-0.5200963616,-0.5756269693,-0.1018807217,1.0517634153,0.1684957594,-1.3895446062,-0.6221236587,-0.2109384388,1.5916156769
-2.5274670124,-1.2136087418,-0.5622453094,1.3340106010,-1.0160664320,-0.7365906239,-0.5944375396,-1.1253972054,1.5152028799,-0.8528137803,0.0714129284,-0.8983036876,0.4222680628,0.5806385875
-1.6764307022,0.9767212868,-0.7177703381,-0.5143769383,1.1740354300,0.1321825683,1.6809457541,1.0780239105,-0.6282042861,1.2024232149,0.0645867288,-0.2129126340,1.0003862381,-0.9717668295
-0.7373567224,0.5634939075,0.8722794652,1.8579099178,-1.1326410770,0.2727428675,0.6268135309,-1.2917946577,0.8310354352,1.0423765182,0.7412117720,2.8990852833,-0.6988436580,0.5040918589
-0.2896449864,1.4050714970,-1.0843002796,0.0665605143,-1.3628405333,-0.1714220196,0.7902429104,1.5226864815,0.6028411984,-0.2687110007,-1.1296411753,1.3150895834,-0.4752961099,0.4288055897
-382493306038.6367187500,-5141579514552.0136718750,1145203547588.9916992188,1432556659696.0412597656,3373862875623.2539062500,7649443516395.3496093750,352521828873.9523925781,-828553131318.0125732422,-1318025716871.8452148438,-2842050577902.1059570312,-3954652988868.4868164062,-3631000748305.2714843750,3746206482588.7734375000,-2584822341293.8867187500
0.3850010633,-0.9431916475,1.3036427498,0.8088802695,-0.0936657861,-1.8128360510,0.4258527160,-1.9260134697,0.1513151824,-0.1370611638,-0.3793345988,0.2302977294,0.6646386385,0.9326316714
-498144911357.9638671875,-6696199988535.1865234375,1491470074620.9863281250,1865707971856.2783203125,4393992251821.0161132812,9962347843070.2480468750,459111185540.2051391602,-1079076469151.5095214844,-1716547174895.3041992188,-3701379895673.2954101562,-5150391474791.3886718750,-4728878956430.5214843750,4878918576432.3271484375,-3366375504484.8833007812
0.1213217080,1.1559002399,-1.5156171322,-0.4184397161,0.0596468970,0.3405867815,-1.0730724335,0.0925803110,0.2060335428,1.2989722490,0.0098256962,0.0424627624,-0.0317048430,3.0304794312
-1.0962176323,-0.2172653824,-1.6762696505,0.9530426264,-0.5153816342,0.3750078976,-0.3644953370,0.9754524827,0.3005200326,-0.8435804844,-1.8038232327,1.9697972536,-0.6419818401,-1.3966987133
-307167007148.2075195312,-4129022826170.5512695312,919672947821.8222656250,1150436190071.9038085938,2709431369559.8798828125,6143000764123.6103515625,283097961242.9104003906,-665382064445.2707519531,-1058460392384.4522705078,-2282351498419.4794921875,-3175843612725.4750976562,-2915929808955.6171875000,3008447508078.9956054688,-2075780490915.8049316406
-0.0125909429,-0.1476348639,0.2533194721,1.4777003527,-0.0103284866,-0.8029533625,1.2329567671,-0.6420159340,1.3663580418,0.1483309865,0.0110247331,-0.1556846499,1.0918498039,-0.3102286160
0.6470998526,-0.3387010396,0.6513967514,-3.0958826542,0.7088205218,0.1610986739,-0.2085001916,0.6104769111,1.3224797249,-0.6045708060,0.8271754384,-0.4334372878,-0.2470905036,-0.4919181168
0.2037769258,-0.3157896698,-0.3989784420,-0.9050794244,1.7155953646,0.7048640251,0.7807587981,1.2461185455,-0.3981457949,-0.9869495630,0.1960588843,2.1520423889,0.3274337351,0.2371710241
-647880834271.4145507812,-474028475975.0760498047,-1457366200844.8112792969,1060638877530.9255371094,-1400842919025.3615722656,553781150299.9503173828,49456103782.2720870972,917010008447.7319335938,-5328691585.2688264847,17656015888.1451225281,-1161809508780.6562500000,1466373205528.7387695312,-682415785859.2120361328,-747337751020.1260986328
0.5944572091,1.7551701069,-0.7075204253,0.8068979979,-1.6237827539,1.3265894651,0.3947804868,-0.4404611886,0.4262471795,1.8044990301,-1.0986449718,-0.2334433496,1.6287986040,-0.9906325936
-33294455074.4125595093,-24360220213.7470893860,-74893731889.7532348633,54506001086.1361923218,-71989012737.4464569092,28458692791.3273468018,2541538411.0968508720,47124944761.4470748901,-273840301.9916815162,907338813.4119306803,-59705137807.1552963257,75356599899.4628601074,-35069198720.3149490356,-38405524378.2747802734
-592522830994.8267822266,-433525240601.4724121094,-1332841938589.6440429688,970012874492.3183593750,-1281148273352.1250000000,506463469161.0222167969,45230340325.6399993896,838656335418.9908447266,-4873382967.5683898926,16147402368.1922836304,-1062539008425.1242675781,1341079342184.4270019531,-624106952951.8330078125,-683481678296.9158935547
-938359171312.6228027344,-686559849230.2423095703,-2110778507697.7636718750,1536177898056.6464843750,-2028912928280.5185546875,802069753874.2620849609,71629821574.3344726562,1328152811591.1145019531,-7717818395.0289497375,25572116906.7893295288,-1682708532520.6843261719,2123823816342.9533691406,-988377919884.6566162109,-1082407744824.2043457031
-859276827934.5170898438,-628698463732.8009033203,-1932887870677.7998046875,1406713028169.4235839844,-1857921698290.1186523438,734473509678.2768554688,65593056210.6606521606,1216219726783.3911132812,-7067381778.3295602798,23416968868.5969123840,-1540894461706.6320800781,1944833756404.5922851562,-905080133240.8417968750,-991185381823.6855468750
-0.3111341298,0.1809883267,0.1101057678,1.3692288399,0.2943852246,0.1704848707,1.1232889891,-2.3390955925,-0.4411945641,-1.6972544193,2.2876133919,0.5219897628,0.1088940799,0.3752215803
-2065461158543.4904785156,-1511215262715.7270507812,-4646121821173.7519531250,3381344668494.1801757812,-4465924110452.2968750000,1765468888370.7326660156,157667361050.6222839355,2923452052064.4746093750,-16988009079.5815334320,56287843536.9335403442,-3703879304777.0166015625,4674836389255.2480468750,-2175559493518.8757324219,-2382532427868.1225585938
1.3786439896,0.0598073639,0.4904583693,-0.0324895754,-1.0054302216,0.0603028797,-0.4770017862,-0.5730136633,1.4288372993,-0.0771712437,1.2696709633,-0.3035129607,2.1639137268,-0.0004457535
-341919221346.6749267578,-250168609454.3729248047,-769125262320.4938964844,559752349432.1563720703,-739295090650.3483886719,292258097000.7894287109,26100467249.1574630737,483952189153.6119995117,-2812217897.4884471893,9317965412.7043800354,-613145167418.1409912109,773878710585.4493408203,-360145047966.9770507812,-394407626208.5662231445
1.8235042095,-0.0165526643,0.3234442174,-0.7753614783,0.1477216184,-0.0229725651,-0.0324666947,-1.6685764790,-1.1076807976,-0.1902143657,-1.4652589560,-0.3012537956,-0.3244107664,0.3264612854
-2357238236381.8925781250,270198539474.1383361816,310464129518.4281005859,-1600908070495.6838378906,-1098942159942.7917480469,821906790993.8494873047,111043515054.9516448975,-670583766280.4509277344,461705241677.2914428711,1374820781150.1047363281,-174210523385.4580078125,607020805852.5318603516,-207863098648.1082763672,20180525255.6731643677
-468040646013.2315063477,53649180220.6534805298,61644100924.2437362671,-317867764047.0070800781,-218200091330.8763732910,163193426730.5508117676,22048207821.4689788818,-133147534404.6427612305,91673729132.1657409668,272977078272.8218994141,-34590311936.5904159546,120526812151.3236389160,-41272187710.3893585205,4006937410.7155299187
-4088470538807.1313476562,468641120452.3026733398,538479067282.5570068359,-2776666940378.6162109375,-1906040965836.4619140625,1425541826348.7832031250,192597478190.7718811035,-1163082258688.6342773438,800796563143.5926513672,2384533804484.9418945312,-302156388530.4564208984,1052836596176.6601562500,-360524507794.9989013672,35001758281.3468093872
-1.8132913113,-1.4200693369,-0.6406507492,0.1589376181,-0.9152126908,0.5033965111,-0.8747704625,0.7531017661,-0.5402656794,-0.0662838593,1.7490717173,0.6944534779,-0.4967105985,0.5983436704
-1519090778602.0283203125,174125849213.9817810059,200074472302.5020446777,-1031683878933.3715820312,-708198635004.9633789062,529666882117.0722045898,71560513968.7240753174,-432148774746.6551513672,297539792218.6691894531,885984937219.7132568359,-112267650983.7765655518,391186471677.0928344727,-133954604798.3855743408,13005070657.0512943268
0.7072033286,-0.7852557302,0.8759133816,-1.4925748110,0.4485430419,0.7605967522,1.4837967157,-1.5312981606,-0.2656582892,-0.0070618736,-0.9980121255,-0.4557968974,-1.4176367521,-0.0340522788
0.0466643050,0.4968604147,-0.9688833356,0.4040082097,-0.4877099693,-0.0457750447,-2.5381093025,-1.5956602097,0.6116640568,0.3286728263,-0.4483774006,-0.9427258372,2.1437213421,1.7644903660
-0.5426422358,-1.2389831543,1.5704149008,-1.9533561468,0.0545219369,-0.2573858798,1.5307955742,0.7446932793,-0.3300637901,-0.0994514748,-0.5897537470,-0.0722363442,0.7572311759,0.7039598823
0.7182211876,-0.1015787721,-0.5804184675,0.5504496098,-0.0663259402,0.7183484435,0.2826614082,0.6779538989,-0.4594970942,1.1826785803,-0.5932642817,1.5369087458,-0.4022546113,-0.6310871840
0.3197568953,-1.1665643454,-0.4965802431,0.0838413984,-0.8174179196,0.5710728168,-0.6709537506,-0.3322120011,0.3502660096,-0.7092157006,-0.3773911595,0.4405591786,-1.7181847095,1.6565467119
-1432809215736.7099609375,164235821167.6064147949,188710610182.9595031738,-973086131708.7415771484,-667974254797.0056152344,499582777182.3488159180,67496008364.7030715942,-407603518990.1409912109,280640079146.6602783203,835662621969.2639160156,-105891054849.8836517334,368967799415.2894897461,-126346229565.0221557617,12266406558.8597927094
-300588929163.9059448242,34455019601.7397384644,39589583605.2344436646,-204143660649.2178649902,-140134264739.3490295410,104807430308.9977111816,14159982121.6023883820,-85511109190.6456756592,58875459442.7271118164,175313593688.4998474121,-22214875807.0019569397,77405724713.0398254395,-26506165252.5931892395,2573368436.6379208565
0.5949865580,-0.7432277799,-0.5794343352,-0.1267029643,-0.8411633968,-0.5445690155,-0.7575282454,0.8450884223,-0.4767538607,-0.0573701039,1.5002287626,-0.5968995690,-0.0830784738,-0.3906511366
0.4709073007,1.5137294531,0.6552540660,2.3175086975,-0.7837340236,-1.6134885550,1.3043130636,0.9374480844,0.3532310724,1.1692029238,0.8077672720,1.1693066359,0.6155936718,1.1511970758
-1836259636916.5917968750,783133332886.7198486328,3182054243613.6137695312,1902047502122.6015625000,582402580328.7633056641,-319402328856.6175537109,-472801283097.3969726562,-1206584158357.7502441406,-393567126103.0886230469,-5036360479310.8417968750,1385242512963.5944824219,807072489223.3779296875,842994319576.4973144531,-727023559257.8465576172
-148165314458.0625305176,63189972811.8533554077,256755666871.6669616699,153473648603.5885620117,46993279012.4795074463,-25772143298.8310356140,-38149698102.9428558350,-97357649021.4766540527,-31756400799.1129837036,-406377137056.0292968750,111773350787.6188507080,65121591061.2830276489,68020075121.7907714844,-58662550822.1305313110
0.1132593006,-1.2055203915,0.5655590892,0.5028124452,0.6661579609,-0.7417276502,0.8845737576,-0.3997733891,-0.4725618362,0.3275941908,-0.1175649837,-0.5355933905,1.0980978012,-0.3834920526
-910575390971.1062011719,388344832308.2629394531,1577936054744.3737792969,943198670312.4241943359,288805268394.9705810547,-158387133622.1425781250,-234455522820.5686340332,-598328155588.6737060547,-195164416032.3258666992,-2497460500855.4746093750,686922327035.5495605469,400215924067.4040527344,418029055750.9738769531,-360520782794.1279296875
-1479849176527.0893554688,631130366580.2619628906,2564430572563.0224609375,1532867887058.4501953125,469360629390.0398559570,-257407647500.6429138184,-381032494198.8795166016,-972391124468.9484863281,-317177361938.9423217773,-4058823577104.5625000000,1116372625573.9763183594,650423030907.6850585938,679372581393.7131347656,-585911269765.5084228516
-27316013348.3086814880,11649812557.6782703400,47335918320.9235000610,28294667000.2079353333,8663762104.9039058685,-4751396865.1197109222,-7033344250.1774034500,-17949024371.0163383484,-5854664912.4872093201,-74920391052.3612213135,20606728053.5112457275,12005929033.1904087067,12540298561.1626701355,-10815129216.0089511871
-0.7911156416,-0.7657236457,-1.0880464315,0.0248376206,-0.9803862572,0.6464464664,-1.3807091713,-1.2186902761,-1.1790570021,0.0831565633,1.7798709869,-1.2531920671,0.0414518081,-0.2700487971
1.6504013538,-0.4555035233,-0.9932362437,0.5812569261,0.2108785361,1.1723797321,0.3561452329,0.1818381697,1.6435594559,-0.9781862497,-0.8605635166,-0.8413976431,0.1956764907,-0.5519201756
-1.4359154701,-0.6995194554,0.5282840133,0.5926489234,0.3588410318,-0.1525705457,0.5796828866,-0.0401393287,-2.2569444180,0.8243992329,0.6342604756,-0.3230445981,0.8396117687,1.1719315052
-470239544299.6351928711,200549123978.7712097168,814878085522.6043701172,487086865415.4607543945,149144880421.0891418457,-81794318488.8691711426,-121077572820.5382080078,-308988758114.1304321289,-100786850787.3472137451,-1289739102853.4326171875,354740579679.3696899414,206679595806.1419067383,215878657197.2746276855,-186180222192.0187683105
-382099545951.1912841797,162958921983.0642089844,662140286279.0743408203,395789066170.1635131836,121189703802.2557373047,-66463087451.4263534546,-98383230759.6985931396,-251073023548.0371398926,-81895728229.2684783936,-1047995073081.7705078125,288249289258.0689697266,167940320356.7677001953,175415142974.2484130859,-151283275144.6908569336
0.2717252374,1.7262809277,-0.3109065294,-0.5292171240,-0.2691479921,1.2049000263,0.9006193280,-0.0957939550,1.4825013876,-0.7900270224,1.1610392332,-1.7891596556,1.5433715582,0.0736204460
-568046002151.7603759766,242261905644.6260375977,984366892005.9537353516,588397445415.2169189453,180165947531.0706787109,-98806951008.4846191406,-146260840937.0813903809,-373256207147.0993041992,-121749794020.4482116699,-1557995600483.3405761719,428524079972.8215332031,249667471708.3797607422,260779871997.6942749023,-224904375178.0849609375
0.3262646496,-0.2967028022,-1.6028963327,1.1501605511,3.0121538639,0.8479592204,-0.2644767165,1.2305313349,0.5908110738,-0.6785236597,-0.1431889385,0.8971115351,-0.5673248172,-0.6627849340
220612114949.9770507812,541132182701.8237304688,-120888458942.5561218262,776580635081.1116943359,-21789285917.1916809082,-1536642416712.9592285156,-729489675415.8616943359,-431834404227.9716796875,294321884100.7661132812,-845699765932.8984375000,-1509069328817.7690429688,-701765206278.3930664062,755425129875.4752197266,355668102965.9870605469
83308357.4443836808,204344321.4401412904,-45650345.2157627121,293255232.0371606350,-8228149.5482551493,-580272552.3267419338,-275472570.5389636159,-163070892.8506954908,111142910.6276813745,-319356249.7125294805,-569860300.2924933434,-265003156.0268742144,285266410.3479869366,134308695.0173904300
1.2007806301,0.9090453386,-0.1736332625,0.9852212667,-1.7356859446,-1.7096707821,-0.0783173367,-1.8585089445,1.0922000408,0.7793751955,-1.4073102474,0.6243152022,-1.3210715055,-0.0515220053
0.5513408780,1.2001101971,1.0836555958,0.1328843832,0.4865800142,-0.2826054692,-0.1544346362,-1.9769815207,1.1257785559,0.0882850289,0.5946364999,-1.7064566612,0.5692378879,0.3013447821
0.5714066029,0.6361718774,0.0782074705,-2.7115507126,0.0759501010,-2.0248973370,0.2041956484,-1.6262309551,-1.6314873695,0.2162368000,0.8283969760,-0.5464565158,0.3039083481,0.7591163516
-1.3813232183,-1.5238568783,-0.2066727728,-0.1207743660,1.2113227844,-0.5088737011,1.9025720358,-0.4033747613,0.5244084001,-1.8669992685,0.7959570885,0.2991158962,0.5587933660,1.0403531790
-0.7120626569,1.6900964975,-1.3428171873,0.2912794054,-1.1587634087,0.3317016363,-0.0417287089,-0.6707705855,-1.3629081249,0.7985476851,0.0048330724,0.3484218419,-0.3506223857,-0.5363254547
99796264960.8948059082,244786967820.0850219727,-54685195696.9878311157,351294609723.2423095703,-9856618033.6482868195,-695116738273.0859375000,-329992507209.8803100586,-195344941202.2965698242,133139672479.1114044189,-382561392590.0427856445,-682643755154.3276367188,-317451045157.2962036133,341724689216.9289550781,160890294938.4316406250
-1.8618017435,-0.1782087535,0.5866786838,-2.3242092133,0.7336415052,0.5663911104,0.3729097843,-0.7527329326,0.4344794452,-1.0445854664,-0.4887897372,-0.3831734657,0.9871633649,-0.6044643521
