-13.0440546918,66.9767857948,159.4936918297,-56.4349915395,-9.6241592662,37.2908399644,-92.8846564638,10.8024192300,26.4165341014,-73.4034497010,126.9137261864,-66.7266875442,159.7881508570,-157.7197834951,44.3938874971,-98.9540194934,-14.0473341697,26.4289969054,143.9704964205,45.2888405807,1.1325742558,17.3800280194,-64.1849873452,-90.9699565721,-98.1926239309,77.2637185714,135.9654163766,-118.3532222536
12.8488318372,-64.0225454727,-160.3429355898,56.3735587792,10.8752936320,-38.8290987554,94.3386064517,-10.9364456382,-25.8911016637,72.3223205375,-128.1256094333,68.5071384285,-160.3171156149,157.8608489735,-43.7958681282,99.2457502419,13.2854578549,-28.2815319744,-142.8213919148,-45.5915222055,-2.0800944224,-16.7596336405,63.4497530995,93.6167973531,100.9822522578,-76.8003687084,-137.3435842443,117.0084299472
13.0251979876,-64.6423313180,-161.9723093190,58.7460221397,11.7436069743,-37.7323689255,91.9129596400,-11.9350511577,-25.8060808906,73.1374913024,-126.7558210250,67.9249470767,-155.7393009167,155.0563649637,-42.8759457763,99.3526450032,14.1458939069,-29.4959596243,-144.4921157107,-43.3284931666,-0.3425798968,-16.7765290539,63.0823261528,90.1326892031,101.9873100099,-76.7113218129,-137.9346910763,118.4425560859
-13.7170269678,-53.9976824927,-48.8145622103,-1.1907825145,15.3459494450,7.7585002452,-96.4735689672,-8.5505100123,-1.8090001465,-40.4426895612,43.8435589774,3.4066716464,-95.8247416297,116.2697937793,32.1093751760,-106.3014149158,-32.0755315800,-33.5676141874,-28.0420326928,-0.4310435663,12.3400158950,28.4285740935,29.5017448611,92.8299032408,57.7946829061,50.8274735844,56.9434075470,54.2614865407
-1.1365234852,-0.3850580156,0.6011273861,1.1183258295,0.1271553636,1.0171822309,-0.6241843104,1.1046638489,2.1416049004,-1.9861627817,0.1379448622,1.2500698566,0.6752034426,0.5217971802,1.3176097870,2.1492433548,0.9537982941,0.3932974041,0.0071863104,0.0241771787,0.6041212082,-1.0281715393,0.1591821015,-0.2423783839,-0.5932924151,0.1840790659,0.2930525839,-1.1115105152
-6.9884961684,-24.1581158334,-21.3862748902,-0.1243366392,7.1582005952,4.7486055682,-43.7737233185,-4.3226393762,-0.9796681674,-16.6927516651,19.2733581915,2.6640336622,-43.7174566431,50.8758189581,14.1441840553,-47.7033031097,-14.5004070612,-14.9752582199,-14.8168817902,-0.7076154567,5.0142117233,14.5551557528,13.6941403565,42.1309546801,24.3745872175,21.0798912951,24.4193685268,23.9759776460
-22.9808213600,-98.6339020024,-87.7326250248,0.3536665054,28.1243709507,16.5272126235,-177.5746712275,-15.6615761995,-3.6297180999,-71.3362575609,80.6358389924,5.0169561964,-173.5669136996,212.4614600108,60.4664185313,-197.8678172549,-59.8197304699,-59.9856740970,-56.2942096829,-3.8499535374,23.2581068225,49.5676537052,55.1925507139,168.9360946958,107.6035306419,90.4319941553,103.1094694255,100.0644669588
-2.4682185912,-8.7979551180,-8.3435283063,-0.3444216796,1.2128865498,1.7420082602,-16.7610068876,-0.9804141956,-0.6319412808,-6.0199471655,6.9249767447,0.7680752105,-16.9244769931,21.6842721621,6.2552394631,-18.6725339039,-4.9969417024,-5.2472379956,-4.5232545934,-1.3733972841,2.8150017566,4.3285479650,3.4765631095,15.2160516640,9.1708803369,7.8099611805,11.3984521537,9.3854822775
-1.1980071068,-0.8927508593,-1.3326072693,-0.4532251656,-0.2996519804,1.9080617428,0.8625060320,-1.7503156662,1.1470953226,0.2261842638,0.1051359326,-0.4476945102,1.0211069584,-0.4227797091,-0.3559911847,0.1388837844,0.9121528268,0.5388664007,1.3474862576,-0.1348306835,0.3848835826,-0.3207598031,0.8182750344,1.0858118534,-0.1813865751,-0.0119764963,-0.0504237190,-0.2886466384
-13.6418768461,-59.3211850395,-56.7156045471,-0.6041168991,19.9880585056,11.3370451122,-112.3499465162,-9.3800048046,-2.5771975530,-45.1474834195,51.9157014531,3.2749890118,-108.8516728128,134.9429346805,37.1342423316,-122.8668601420,-38.5605636559,-37.2645386246,-34.5967148738,-3.7630664581,12.8609747678,30.3498825857,33.5100883856,105.2345589760,67.0198014898,56.0130772208,64.1570388143,63.1953790116
-4.0588576479,-9.4067650775,-6.5569914750,-0.0530245903,2.9196947831,1.1490533785,-14.9931688501,-0.6443659391,-0.6543192181,-7.7221126668,7.6684717487,2.3783225019,-19.3491634866,19.7505568069,5.1410141609,-19.1319775832,-4.9144391864,-5.1692770414,-5.7496405523,0.0516472663,1.9826295431,2.9395541858,4.4819946781,16.4521785433,9.9904071741,9.7007921288,10.3080323985,9.5636360788
-0.4193865657,-0.3601198196,-1.3671418428,0.5372866988,-1.0670063496,0.5009166002,0.3733450174,-0.4866425693,-0.1723852903,1.4776537418,0.1763429940,0.1012254432,1.5553009510,-0.2664236128,-1.2823650837,-0.8777095079,0.3955065608,-0.5631480813,0.5907627344,0.6351556778,-1.0026861429,-0.5740202069,-0.4430677891,0.2159251273,0.3789552152,-0.2984341383,0.0636668876,1.4607006311
-0.2021373361,-1.2639696598,0.3545451760,-0.1903290004,1.1117925644,-1.4691096544,1.0352228880,0.0640952885,0.8099915981,1.0156657696,-0.5966322422,-0.7190946937,0.2199127674,1.4145567417,0.0306112207,-1.4837802649,0.5945902467,-1.6361263990,2.7671773434,-1.6439139843,-0.2342135310,1.5780991316,0.7169056535,-0.7404058576,0.1816881597,0.2806240022,0.6716638803,0.1869313866
0.0602679700,0.4110574424,-0.6915768981,-0.0185861997,1.0483206511,-0.6754393578,0.1939774603,-0.6560659409,0.1601552367,1.7447469234,-1.0491352081,0.1056698188,-1.0475295782,-0.5786556602,0.8869761825,0.8133615851,-1.3970216513,0.0828016698,1.7956116199,-0.4093774259,-0.0545937531,0.6571156979,0.4323140383,-1.4176239967,-1.7865464687,1.0344476700,-0.7322728038,-0.5655786395
0.6328616738,-0.7377384305,-0.6245445013,0.0927974358,-0.4309060276,0.3220161200,-1.8225970268,1.5949022770,-1.3920153379,0.0930762514,-0.9136775732,-0.3181468844,0.6678933501,-0.0338266604,1.1066195965,-0.5928351283,1.0641596317,1.5053856373,-0.3025143147,-0.2271291614,1.6649389267,0.5159730315,-0.8013129234,-0.1338762194,-0.8483841419,0.9819978476,0.9979979396,0.1438147128
-10.1436117657,-36.9553341284,-32.7957800040,-0.3436440047,11.7414958968,4.4480089688,-66.7866741302,-5.3750501853,0.1425135309,-28.1267233713,31.7144334427,2.2213922058,-65.0536756873,79.7677545593,21.4958025041,-72.6220607243,-21.1403356788,-22.2371195850,-20.4884537540,-0.7884173939,10.1936110077,18.9806956449,20.3287351719,63.0859460822,40.7433168749,34.5113878717,36.7212006278,36.3189565929
-12.3255213765,-52.0308183010,-46.7410957075,1.2417410582,15.6057963389,8.5524864386,-96.2711440330,-8.3061118235,-1.7087010152,-39.3988705320,43.5270485099,2.6917095345,-91.6336645869,114.8528300856,31.8001844272,-103.8897552348,-31.5726308030,-31.2988336563,-29.4701074855,-2.2639345538,12.2578578709,25.1424436962,28.5488314660,89.9367277406,57.0584615535,49.0503806928,55.1576197343,52.8808958315
-15.6773632492,-64.7684556544,-57.8872188385,-0.5800077503,20.2190781147,8.3511696838,-118.1243650985,-10.2698963177,-1.4033698888,-46.4261924909,53.3614697672,2.6038048813,-115.2216267254,141.2198814751,38.2533991364,-131.2072508259,-40.6803314401,-40.4292404018,-36.3756985648,-3.4386405606,15.1856075711,32.5849702834,35.4355321742,111.3218514554,70.8019399820,59.4961240703,68.5674635017,68.7479578970
1.2624716759,0.5990781784,-0.5408375859,0.1466592401,1.5192378759,1.6011692286,-0.2508191466,-1.1789116859,-1.4916272163,-0.5663004518,0.4690856040,-0.1778456271,-0.8557750583,0.4179241061,-0.5978440642,-0.4540933371,1.0834976435,-0.3398658037,0.8187046647,-0.7025810480,0.7266396284,-1.1911247969,1.9259752035,-0.3352511525,-0.3837345541,1.3951014280,-1.0845104456,1.6619708538
-38.9402812616,-169.3186717596,-155.7609331345,0.3461773227,51.5329174307,29.3930775551,-315.7587703971,-24.8895859955,-3.9062852322,-127.5703266205,142.5955740532,9.6199211124,-307.0813539485,375.7156344365,101.7705084575,-348.0928375733,-103.7715352236,-108.9488641585,-97.1314446812,-9.9537566822,42.1369416550,90.5586194083,94.5858913212,298.0570757911,189.2126007924,158.8453899725,185.1108585436,182.1681045940
1.3447064161,-0.1863500327,2.3566422462,-0.9200649261,1.4820970297,-0.6874080300,1.1136343479,-0.9226605892,1.2365868092,1.7190139294,-1.0703241825,1.4694743156,0.5372717381,1.9217176437,0.1608721167,-1.0802290440,0.4803431034,-2.4640476704,0.3027441800,1.0964721441,1.6415760517,-2.1452677250,1.6339710951,-1.4136128426,0.8067282438,0.3531450331,-1.3631794453,0.3395193219
-3.3062318120,-16.7921910391,-16.8113630662,-1.9773067427,5.0405721633,3.1853802841,-32.3025133362,-1.7726571620,0.3728277475,-14.1505309494,14.2166894291,0.5277976979,-31.4932490975,41.3589702536,11.9909240092,-35.3536230860,-10.0536299511,-10.2309367729,-10.2754662158,-0.4075867970,4.6092842585,9.3276545537,9.9042382368,31.3592367532,19.6945320460,17.7127941816,18.4864744412,20.4765122815
-1.4529683590,-0.1066085994,1.8318985701,0.2528182566,0.0961450487,0.5677397847,-0.8100942373,0.2292909324,-0.1386050731,-1.5516480207,-0.2511817813,-0.5519412160,-0.5599992871,-0.0507148728,-0.6560595632,-0.4734379649,1.3467197418,-0.6533021331,0.0677047819,-0.9727448821,0.6173332334,-1.5811263323,-0.7525329590,-0.0136604337,-2.2850673199,-0.8939542174,0.8585978746,-1.1904220581
-8.1485381323,-30.2361526596,-27.5007870904,-0.3443599724,8.9032732627,5.3158449404,-57.6447646292,-3.2990969262,0.4016588288,-22.2654629710,27.9448271274,0.7575737199,-55.0265926527,67.2763427515,20.1580741559,-61.7941826152,-19.1041481732,-19.5771779541,-16.0558579484,-0.0356820390,7.0128505802,16.6135444813,16.8595580431,53.9003325893,33.7355160757,27.6832656029,30.6844766582,31.6921495206
-1.5501836538,-0.8286627531,0.6894915700,-0.7896671891,0.8003267646,-1.1545670033,0.4092393816,-1.5478205681,0.8775148988,0.7872300744,0.3708788455,-1.4355245829,-0.6116635203,0.1941970438,-1.2300595045,-0.2869161665,0.9412118793,0.9961827397,0.5577839613,-0.7217246890,-1.4158960581,-0.2580305934,1.7055096626,-0.0858887285,0.2190260738,0.0420676544,-1.6067907810,0.6104245782
-0.2769760191,-0.1830369681,1.0583021641,0.1337618232,0.3601250947,-0.0972252563,-1.4062325954,0.5831820965,-0.6384834647,0.0282790121,-0.5748102665,-0.2150839865,-0.3646351099,0.1446605772,0.9261739850,-0.9473839998,-1.0012571812,1.7785972357,0.2961205840,-1.0656545162,1.4179768562,2.2599892616,0.1794289201,-0.4362782538,0.5109366179,-0.7505736351,-0.9455970526,-0.4060857892
-3.5525904977,-12.6018923026,-8.7584090958,-1.8987307356,2.2370871835,1.6895343230,-22.1010665820,-1.8251073524,-1.0813642160,-8.6556587409,10.0795217599,0.8257289780,-22.3427872052,25.4252969537,7.6533936811,-25.1471684426,-8.1277079493,-6.9100997558,-6.6793851862,-0.4850638706,4.4623649577,6.5041974654,6.2289389539,22.3020555011,12.8476875604,10.6934468813,11.2392545297,10.2277082554
-0.9053400159,-0.1359668374,1.1250900030,0.2050137669,1.9442903996,0.6848610044,-3.0375270844,-0.0267461464,0.3844330907,1.2492973804,-0.7917068601,-0.3361803889,-0.3175928295,1.2011975050,0.8524904251,0.1761008501,0.1934148073,0.3106279075,1.2088075876,0.3550338149,0.6450740099,2.6690685749,-1.4383380413,-2.9420051575,1.2231401205,-0.0729994029,0.3314835727,1.8319959641
-27.0620756723,-128.4629615507,-115.8985011975,0.3799087897,39.4500665757,20.7123953712,-237.9088975646,-18.8955540868,-3.7486117777,-95.2219220780,108.3014117136,9.3315854718,-232.3195449931,282.0336304013,76.2873199057,-259.5759401468,-78.8315067883,-83.1594158199,-73.2929955361,-5.4068765913,32.8117301169,67.5176182932,71.7771460748,223.5298485714,140.6536228895,120.6710380520,137.8884986184,133.6865567330
-0.6674662232,0.1527454555,-0.8887140155,-0.4483448565,-0.3715227842,1.1798570156,1.0466670990,0.6873623133,-0.0476537421,-0.4733920991,-0.5337359905,2.8610796928,0.7199988365,-1.1240812540,0.4643382430,0.7786134481,0.4144680500,-0.0942244679,-0.4421065748,0.4099992514,1.2864373922,-0.2892596424,-1.0379128456,-1.0494805574,1.3387924433,-1.2265353203,0.5752466917,-0.1657436639
1.3886016607,-1.0219763517,-1.5030597448,-0.2232514173,-0.7322932482,0.0595617592,0.3636180162,-0.6881171465,-1.4780838490,-1.9457974434,1.4417487383,-0.9435245991,1.3091578484,1.3839617968,-1.3488895893,-1.9160532951,-0.1778343618,-0.3340194523,-0.0180340260,0.2724830508,-0.9302340746,0.2954365015,0.2607347667,-0.3899222016,-1.2709897757,0.2300403863,-0.3439928591,0.6322057843
1.5551944971,-1.6339443922,-0.0631596744,0.3164592683,0.9575821161,1.1395469904,-0.2836343646,-0.5044367909,1.0319069624,-1.2471239567,0.2928032279,0.7383500338,-1.1490950584,-1.2167811394,-1.0554121733,0.1695384532,0.5578465462,-1.3492201567,-0.0425649695,-0.4525839984,0.0195181854,0.5846014023,-0.3429436088,-2.5001823902,-0.4804128110,0.9464693666,-0.6567056775,0.0956565812
-10.1506540909,14.7404642906,-6.3476460351,11.7054154100,-13.9968638039,-1.7736355000,26.6747995673,-3.2703157877,-3.8882294213,-20.2616977043,19.3306991359,16.3162960492,-9.3484476078,12.2437482029,3.9928821137,20.0655923544,33.7843738119,-23.8919354719,24.3461590237,-17.1569644429,-26.4296786007,-11.3578755185,13.6379853325,16.4685259535,-20.5922636696,-4.5869073472,15.4875556731,-6.7751289087
-24.8001988300,35.1789099666,-16.7317922532,28.6218207274,-32.7147572637,-5.0880765815,62.8431678670,-5.3903103403,-4.9961943130,-46.7307247502,44.7199761105,41.8077463743,-26.1417251251,29.0097246091,11.7017001829,46.1141338810,79.7232882723,-55.7776967960,57.8086301611,-42.7177006487,-54.5781941046,-27.4123154249,30.6740691967,36.8500276746,-54.4835900646,-11.2046655974,40.1029483706,-17.7055562291
-15.3886016640,23.2678142710,-9.0367861699,18.9218123839,-20.6041032653,-4.3786636428,37.1016163076,-3.7201884581,-5.6985761028,-28.3076534479,27.8518078293,24.2067253501,-17.2736085639,16.2472063848,7.6740398931,29.8072212175,48.5520464385,-35.8416782420,37.4495267111,-25.7302401718,-33.8686152105,-16.6239019644,19.2365037199,22.1179586293,-31.2098840853,-4.1987822773,24.4302928187,-12.8973297906
0.0862205550,0.0190091860,-1.8287597895,0.5345830917,-0.6883654594,0.2547014654,-0.5783495307,-1.2289468050,1.1793817282,-1.0948828459,0.2555518746,0.9748718739,0.8843000531,-0.5674857497,0.4148545563,0.1755083203,0.6587319374,0.4519890845,-0.9893444777,-0.2317053527,-1.4205873013,0.2167254388,-1.4150210619,-0.0766982213,0.7384746671,-0.8110986352,-0.4962781370,-0.1653814912
-1.4888589382,-0.5795641541,-0.6243668199,-1.4714125395,-0.3471341729,1.1676859856,0.8878463507,0.5807228088,0.5150708556,-1.3971816301,-2.4151043892,0.5344498158,-1.6976453066,-0.6388980150,0.8824964166,-0.1746803969,1.8699489832,0.8164469004,0.4041668177,1.0508928299,1.7195888758,-0.6998212934,-1.3134396076,0.9071534276,-0.8209732175,-0.8040499091,-1.3286545277,-0.1455818713
-0.0157454368,-0.0404678322,-2.4562425613,0.5526294112,0.0092949439,-0.5782880783,-0.5085458159,2.6607797146,-3.7872328758,0.3352056742,0.1188144311,-0.8297161460,1.6376734972,-0.2071262300,-0.0823232681,-1.1167896986,-1.0265693665,1.0373989344,-2.3452243805,1.6673004627,-0.5377564430,-0.8388137221,-0.5802809596,0.5861557126,-0.0447348356,0.5027256012,0.6292062998,1.5865854025
0.6745437384,-0.4845540524,-0.1656481475,0.5926336646,2.2979979515,-0.0949345455,-1.0109319687,0.5813537836,-0.3046530187,1.5613939762,1.1814199686,-0.8676241636,-1.2068612576,0.3877936006,0.7176686525,0.2161318958,1.3021302223,-0.4433783591,0.0138010830,-0.7032865882,0.8780029416,-1.4432768822,0.3153766394,1.3499934673,0.3229595125,-0.5477977395,-1.8066782951,0.5410047770
0.2531616390,-1.8201504946,-0.5033821464,0.3740196228,0.9742109776,-1.4463524818,0.2827316225,-1.3763660192,1.7903910875,0.9601941705,-1.2579104900,-1.2964941263,0.2570819259,0.5916951895,0.3365542293,0.8768166900,0.6753045321,1.2510697842,-0.0383485854,-1.0965882540,0.3329054415,1.1887500286,0.7068381906,1.2622411251,-0.9769631028,-1.3201783895,1.3494637012,0.4252824783
-36.4469556121,53.7976844843,-26.3485682760,47.4708976152,-51.0158179509,-9.8468478573,93.8965330264,-9.3892687213,-11.6054835468,-71.6803222692,67.8888440694,67.3286535418,-38.5267560110,45.6589977070,15.5793936193,69.8695407668,121.3203147739,-88.9318673707,89.1981443714,-66.9401367899,-85.9558964504,-43.6727298705,46.9661497497,57.7384072492,-81.9198485758,-15.7000321188,60.9185678155,-27.6642273154
-29.4426684834,42.5350531805,-20.9023086561,37.1276697724,-41.0969736292,-9.2754752534,77.1572164393,-5.4831963540,-8.5238998025,-57.7832130622,54.1478442303,52.8797128672,-29.7971151730,36.7037771016,13.4456100288,56.7078891054,98.2619179789,-73.2196093299,72.2006345589,-54.4589925169,-69.0511762506,-34.0263403724,38.2173864066,47.1568708684,-66.3061473080,-12.0189931036,49.9593665937,-23.1266426872
-1.6953171492,0.3692813218,1.6300934553,-0.8721420169,-1.1186704636,1.1314647198,1.3932315111,0.5281977654,1.5029673576,2.3315887451,0.2867903709,0.3837962747,0.7880391479,-1.2991987467,0.6547160745,-0.8910137415,0.8564477563,-1.3757858276,0.8772537708,1.5483447313,0.9078938365,0.6634778976,2.3408577442,-0.7301918864,-0.1830007434,0.0495478250,-0.8071048260,0.0560023263
0.3756929040,0.3539018929,-0.9351831675,-0.9334212542,1.1606816053,-1.5691419840,-1.3386685848,0.4594038725,1.1272357702,1.3572791815,-1.5485820770,-1.0269606113,0.2204879522,-0.4647350311,-0.3743028343,0.3993867338,-1.1807411909,0.7327952981,-0.6797037721,-0.3475209773,0.8509739041,-1.5034277439,1.9202535152,0.5864850879,-0.4314941466,0.8033497334,-0.8882952929,-1.3218017817
-4.4762425147,7.6803312129,-3.2727717096,6.7435408497,-8.1254395009,-2.8392134135,11.6234320241,0.1154539983,-3.1210181986,-8.7565308034,9.5540882470,8.2569438773,-5.3888009216,5.6962542639,1.7910402176,10.5935205902,17.3865550694,-14.6527702280,12.8632866485,-10.8062521360,-11.6542875174,-7.4275510120,6.0182892064,9.8654885735,-10.9938005597,-2.3258645940,9.8043343491,-4.4570956567
-0.6284105778,0.8546985984,-0.1970790178,0.1677369177,1.2255972624,1.2205368280,1.2425017357,-0.6085348725,-0.2075752020,0.7513505220,0.7347823381,-0.4372001290,0.3378929794,-1.2408312559,1.1621156931,0.9237550497,1.2014194727,1.4671442509,0.8283289671,1.4413921833,0.9670209885,0.1320295930,0.1770010144,1.8631922007,-1.0617794991,-1.5145767927,-0.2510672808,1.0164366961
1.8216592073,0.6018866897,0.0949823111,-1.5644215345,2.4916560650,1.1585119963,-1.2940049171,0.3440168798,1.3249880075,0.5486750007,-0.4299779236,0.1457719952,-0.4483920336,0.6768487692,-0.8512108326,0.5947914124,0.8964931369,0.4106736779,-0.7568293214,2.1141505241,0.3304214180,-0.0394100882,-0.6091495752,0.0548664369,0.4739719629,1.2684664726,-0.2534054816,1.7145923376
-0.7312946916,-0.0655452609,0.6877599359,0.2414020151,0.2144918889,-0.7134839296,-2.0567374229,-0.5027976632,0.4869692028,-1.2649255991,0.6610548496,-2.2610604763,0.7131090760,-0.8743696213,1.2653238773,0.1809816360,0.1983607858,1.3423848152,0.7169393897,-0.0518533699,-0.3065643311,-0.0654925406,-1.3574235439,1.5983709097,2.1049592495,-1.6156157255,1.7356905937,-0.9722120166
-42.3346829197,61.6271328278,-28.9794997434,51.2869713237,-59.4238555192,-12.3796035080,109.3120214988,-10.4932505317,-11.1226145579,-81.2066964893,78.3180979859,75.6969341859,-44.1604219090,52.0577898267,20.1159124995,82.9846932524,141.0826139324,-102.6359898637,105.0528031100,-75.8524761267,-98.8353972771,-50.2120493297,54.8956196860,66.7967560847,-97.1376866112,-18.9913417285,71.9164401781,-32.7930272889
-52.8589866533,74.5669966373,-35.5424744705,62.8025990680,-70.3481679845,-15.2907077098,130.6429063235,-13.6096626762,-14.8733614028,-98.8621701099,95.0861039092,90.7911113833,-53.1982524110,63.3233595015,23.5512795147,98.5492797869,169.6006883962,-125.4601624419,124.6655240172,-93.7218277894,-122.0779649693,-60.7989073806,64.2275793295,78.8844181902,-114.5825830919,-20.3554029268,85.2950765488,-37.8259557107
-39.0201503469,57.9861409321,-29.5378188624,49.9505782009,-55.5005107643,-11.0771475490,102.5278044262,-10.8468082610,-11.3274064518,-76.4988923354,74.6934643452,71.1141038987,-40.9116454686,47.6780604323,19.3944648718,77.3190237659,133.4308593738,-97.2681952023,96.6398581267,-74.0120027616,-95.2592762440,-48.2853782212,51.6652986543,61.8505944241,-88.0889918259,-16.6737625795,67.8261873388,-31.5774752824
-0.7331556082,0.0410679951,1.3058459759,-0.2069192678,-0.4550827146,-0.9155316949,-1.5521081686,-1.3055064678,0.7640068531,-1.6690887213,-1.3174262047,-0.3865250349,0.3958342075,1.1216367483,-0.7903093100,1.2742431164,0.8686828613,0.9982140660,1.4827331305,0.0716148317,0.7583103776,-1.0127577782,-1.7336910963,-0.8776119947,-0.6362556815,0.1468162835,0.1768835336,-1.4330736399
-0.9625673890,-0.2435642928,0.1764263362,-0.5582163334,0.4623685181,0.1175848320,-0.1425238252,-1.2501730919,-0.9867953062,-0.6895058155,1.4093039036,-0.0054959799,0.7766669989,-0.8992738128,-1.3979030848,0.9227790236,1.8433024883,-0.2044929713,1.4795676470,0.7970215082,1.6852972507,0.6323612928,-2.0686590672,-0.2517406344,-0.3846252263,-0.8436315060,-0.2101839036,-0.6078284383
-8.5112499340,11.0723227365,-4.5694136595,10.5051653235,-9.7551116155,-0.8722820750,18.6470093394,-3.3679775300,-1.4392279512,-12.8829322975,14.4438419589,12.8342320756,-7.4857720453,9.1529267546,2.9166674285,14.6636179408,24.2183389031,-17.2442289879,18.1634211856,-12.8894860658,-16.2548510072,-8.4182679483,8.1143608738,10.8816635990,-15.1218770147,-2.3494718115,12.7613159641,-5.8505505314
-0.3020456433,0.6563169360,0.2538937032,-0.3449161649,0.6403278708,0.3449108303,-0.4570364058,-0.0858229399,0.5602797866,1.9386388063,1.0704765320,-0.9375771880,-0.1038175598,2.1764385700,-1.1122937202,0.5399217010,3.0125911236,-0.8187863827,0.1368892491,1.0391347408,-0.7454550862,1.2799215317,0.8150258064,0.9506390691,-0.3055918217,1.7949265242,2.6103646755,-0.4156860411
