13.4922218966,-65.2044324139,-161.0653855332,55.6044161664,9.4627089994,-38.0577160659,93.6914492595,-11.6856104877,-24.1870158667,73.6226586270,-128.3340096828,68.3793877896,-158.0824482839,155.9480526214,-44.7674379941,99.1703212196,14.1830745691,-27.9036881921,-143.4281118259,-44.7316587753,-1.7369793013,-17.9804389577,63.4233598797,90.2433042181,99.7833265838,-76.7552920998,-136.4228231657,118.6476637748
-4.6573812345,-18.2003788315,-16.0207319391,-0.2055836450,5.2162345233,4.3359088170,-34.3694912141,-2.5469300492,-0.1591018796,-11.3818572765,15.2206881810,1.6044180981,-32.7412273619,40.3996527827,11.8592582226,-36.3983841397,-11.2104776481,-11.6264405777,-10.2928599029,0.1341526808,5.4847528909,10.1664794317,9.1646853064,31.9449057159,20.5255980045,17.1561950623,19.0478055692,17.0871978801
-1.5970731861,5.1261611235,0.8718397761,-0.7606965559,-2.4053090173,0.0876450860,4.3907378676,-0.8146829430,-0.8189917463,-3.3451125566,5.0844991136,3.2964831644,-1.8877729623,1.9897188891,1.8315932355,4.3001011930,7.2588846573,-5.0321902486,3.8257092746,-4.2961496526,-5.1035620244,-2.1316922967,1.8764543050,5.2814228906,-6.1962921708,-1.0871899589,3.8442037569,-3.5032155026
-2.0417170515,1.3834615722,-3.1641565294,1.2108294551,-0.9981446918,-1.5897123788,-0.1099694115,-1.1394290288,1.1278923156,-0.7999334210,1.1778444041,-1.1834714790,0.4975118207,0.4992364336,-0.6440920204,1.3048242428,-0.1783159725,-1.5874056858,-1.0569426945,-1.0349078286,-0.3114710356,-0.5265745422,0.1604737266,0.6239287803,-2.0714057700,-1.5709415199,0.1692724735,1.1715401719
-1.1039457973,0.9419129287,-0.4683700431,0.7702638621,-0.6939283946,1.6268125841,0.7882417661,1.5264893052,-0.2726141472,2.0747369347,1.3646416768,-0.7263100592,-1.9690162947,0.3705987375,1.1573384233,1.0184041875,-1.4705340496,-0.0927096954,-1.0511095524,-0.5985126622,1.0690153781,0.9739316555,0.5417749018,1.4639070196,-1.6558390079,-0.0016362215,-2.1203082341,-0.9835554898
0.5185872638,1.5950735599,-1.7160723290,-1.2351244020,-0.2950521344,-0.4818481255,-1.4481096560,-2.6200716481,-1.2176892436,-0.7787227511,-1.8310962999,-2.6362628597,0.9047906721,0.9580399704,0.9171148074,0.6170233965,-0.0722828573,0.9412781991,1.0853911638,-0.2729032600,1.0890070426,-0.8733297084,-1.2621557426,0.1541658586,0.0001580840,-0.3204527462,-0.1392089409,0.5873662412
-0.9297830462,-0.4763356447,0.8164664316,0.9559488487
